stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest_x,capitalExpenditures,changeToNetincome,otherCashflowsFromFinancingActivities,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome_x,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome_y,incomeBeforeTax,researchDevelopment,otherOperatingExpenses,minorityInterest_y,discontinuedOperations
SNN,2017-12-31,873000000.0,1304000000.0,1423000000.0,1148000000.0,902000000.0,139000000.0,2731000000.0,1049000000.0,-211000000.0,127000000.0,1346000000.0,169000000.0,205000000.0,-468000000.0,2371000000.0,453000000.0,4329000000.0,28000000.0,178000000.0,7866000000.0,444000000.0,1364000.0,4644000000.0,3222000000.0,605000000.0,1371000000.0,424200000.0,15000000.0,60450000.0,-376000000.0,30000000.0,24000000.0,-40000000.0,-17000000.0,-269000000.0,7346000.0,435000000.0,1090000000.0,245.0,-52000000.0,117000000.0,767000000,-40000000.0,-434000000.0,-147000000.0,-543000000.0,-45000000,10000000.0,-8000000.0,767000000.0,767000000.0,-6000000,1248000000,3880000000,4765000000,112000000,-57000000.0,885000000,885000000,3517000000,2409000000.0,767000000,879000000.0,223000000.0,23427000.0,60450000.0,2428000.0
SNN,2016-12-31,807000000.0,1244000000.0,1559000000.0,1064000000.0,359000000.0,137000000.0,2529000000.0,982000000.0,-360000000.0,97000000.0,1348000000.0,100000000.0,97000000.0,-792000000.0,2188000000.0,474000000.0,3970000000.0,48000000.0,180000000.0,7344000000.0,454000000.0,1364000.0,3958000000.0,3386000000.0,600000000.0,1411000000.0,424200000.0,23000000.0,60450000.0,-320000000.0,-95000000.0,-25000000.0,-74000000.0,-47000000.0,-279000000.0,7346000.0,415000000.0,849000000.0,245.0,-368000000.0,-64000000.0,784000000,-85000000.0,-529000000.0,127000000.0,-383000000.0,-49000000,16000000.0,-2000000.0,784000000.0,784000000.0,150000000,1272000000,3757000000,4669000000,278000000,-52000000.0,912000000,912000000,3397000000,2255000000.0,784000000,1062000000.0,230000000.0,23427000.0,60450000.0,2428000.0
OFLX,2019-12-31,2383000.0,11078000.0,1559000000.0,17047000.0,33856000.0,137000000.0,46320000.0,9680000.0,-909000.0,4000.0,20484000.0,16098000.0,1458000.0,-910000.0,3526000.0,2506000.0,27165000.0,2097000.0,102000.0,60984000.0,7133000.0,1364000.0,37382000.0,23408000.0,11025000.0,1411000000.0,424200000.0,23000000.0,194000.0,-1225000.0,3108000.0,-25000000.0,-1282000.0,-3025000.0,-10698000.0,7346000.0,719000.0,16041000.0,-26000.0,-368000000.0,-16294000.0,17286000,-364000.0,-46028000.0,127000000.0,13719000.0,-401000,16000000.0,14944000.0,17286000.0,17425000.0,932000,40873000,89438000,111360000,5429000,-52000000.0,21922000,21922000,70487000,43850000.0,17286000,22854000.0,4715000.0,23427000.0,194000.0,2428000.0
OFLX,2018-12-31,2775000.0,7976000.0,1559000000.0,16451000.0,62543000.0,137000000.0,73622000.0,8378000.0,-950000.0,3000.0,18405000.0,32392000.0,1310000.0,-951000.0,3526000.0,2110000.0,56110000.0,1859000.0,102000.0,86836000.0,5460000.0,1364000.0,66069000.0,20515000.0,10808000.0,1411000000.0,424200000.0,23000000.0,252000.0,-1924000.0,574000.0,-25000000.0,-979000.0,61000.0,-9775000.0,7346000.0,543000.0,21058000.0,39000.0,-368000000.0,-5546000.0,20139000,515000.0,-9775000.0,127000000.0,-16868000.0,205000,16000000.0,-14944000.0,20139000.0,20277000.0,362000,42217000,81947000,108313000,6451000,-52000000.0,26366000,26366000,66096000,34917000.0,20139000,26728000.0,4813000.0,23427000.0,252000.0,2428000.0
OFLX,2017-12-31,2598000.0,8007000.0,1559000000.0,15636000.0,51932000.0,137000000.0,63476000.0,6998000.0,-908000.0,12000.0,18104000.0,37938000.0,3091000.0,-909000.0,3526000.0,2918000.0,45457000.0,1895000.0,102000.0,77091000.0,5583000.0,1364000.0,55458000.0,21022000.0,10808000.0,1411000000.0,424200000.0,23000000.0,611000.0,-3093000.0,1475000.0,-25000000.0,-463000.0,-699000.0,-4440000.0,7346000.0,502000.0,18048000.0,683000.0,-368000000.0,2620000.0,15662000,1320000.0,-13018000.0,127000000.0,-3093000.0,251000,16000000.0,-14944000.0,15662000.0,15846000.0,79000,40033000,77582000,101799000,8450000,-52000000.0,24217000,24217000,61766000,34256000.0,15662000,24296000.0,3293000.0,23427000.0,611000.0,2428000.0
OFLX,2016-12-31,2311000.0,7372000.0,1559000000.0,15005000.0,42153000.0,137000000.0,59676000.0,4402000.0,-1685000.0,19000.0,22735000.0,35318000.0,2958000.0,-1686000.0,3526000.0,1766000.0,36455000.0,1981000.0,102000.0,70562000.0,11887000.0,1364000.0,45679000.0,24501000.0,10808000.0,1411000000.0,424200000.0,23000000.0,382000.0,-233000.0,1201000.0,-25000000.0,1217000.0,585000.0,-4440000.0,7346000.0,459000.0,14758000.0,-781000.0,-368000000.0,5166000.0,14377000,-2973000.0,-8578000.0,127000000.0,-233000.0,-108000,16000000.0,-14944000.0,14377000.0,14546000.0,-307000,36167000,72154000,94051000,6975000,-52000000.0,21897000,21897000,57884000,32802000.0,14377000,21521000.0,3185000.0,23427000.0,382000.0,2428000.0
GNLN,2019-12-31,11310000.0,43060000.0,8018000.0,8091000.0,4133000.0,137000000.0,114968000.0,17860000.0,-72000.0,19000.0,26262000.0,47773000.0,2958000.0,-72000.0,11982000.0,1766000.0,36455000.0,16044000.0,107000.0,153202000.0,12260000.0,1364000.0,22416000.0,38938000.0,10808000.0,6301000.0,424200000.0,178000.0,382000.0,-2020000.0,14310000.0,-5367000.0,635000.0,-12954000.0,-898000.0,7346000.0,2705000.0,-36903000.0,88000.0,-3533000.0,40432000.0,-28816000,-1602000.0,80979000.0,7774000.0,-3732000.0,-11181000,83003000.0,-500000.0,-9727000.0,-39824000.0,-4740000,153916000,209155000,185006000,10935000,-975000.0,-24149000,-24149000,31090000,52534000.0,-28816000,-28889000.0,3185000.0,23427000.0,91848000.0,2428000.0
GNLN,2018-12-31,20226000.0,29502000.0,48376000.0,8218000.0,-20167000.0,137000000.0,57105000.0,11641000.0,-286000.0,19000.0,30434000.0,7341000.0,2958000.0,-286000.0,5446000.0,1766000.0,36455000.0,12044000.0,-10773000.0,78021000.0,8726000.0,1364000.0,-11059000.0,89080000.0,10808000.0,3662000.0,424200000.0,168000.0,382000.0,-10897000.0,4829000.0,-187000.0,-4993000.0,-11941000.0,-1630000.0,7346000.0,1489000.0,-13578000.0,-77000.0,-15075000.0,5261000.0,-5888000,-4880000.0,29132000.0,46024000.0,-10216000.0,5169000,83003000.0,-75000.0,-5888000.0,-5888000.0,-4118000,143200000,180386000,178935000,319000,-3192000.0,-1451000,-1451000,35735000,35694000.0,-5888000,-5569000.0,3185000.0,23427000.0,91848000.0,2428000.0
GNLN,2017-12-31,15500519.0,14159693.0,565249.0,3759551.0,4689828.0,137000000.0,23288456.0,597494.0,-208711.0,19000.0,19519682.0,2080397.0,2958000.0,-208711.0,3150121.0,1766000.0,36455000.0,3288815.0,6449921.0,29571827.0,1294501.0,1364000.0,9395833.0,20175994.0,10808000.0,1555884.0,424200000.0,7792.0,382000.0,-289835.0,156270.0,-66157.0,-2670405.0,-8608831.0,-282472.0,7346000.0,789004.0,3124047.0,38109.0,-15075000.0,389201.0,2291557,267175.0,-1886381.0,-1537752.0,-886574.0,10897072,83003000.0,-75000.0,2291557.0,2291557.0,-241683,67689578,85544202,88259975,182533,-269710.0,2715773,2715773,20570397,17063415.0,2291557,2474090.0,3185000.0,23427000.0,91848000.0,2428000.0
GNLN,2016-12-31,4603448.0,5618328.0,2005249.0,1336982.0,2700547.0,137000000.0,10003631.0,354548.0,-246820.0,19000.0,6439943.0,1691196.0,2958000.0,-246820.0,3150121.0,1766000.0,36455000.0,1357125.0,6449921.0,15999866.0,125665.0,1364000.0,7448639.0,8551227.0,10808000.0,1597971.0,424200000.0,627681.0,382000.0,-76342.0,-14295.0,-66157.0,324472.0,350409.0,-430168.0,7346000.0,572026.0,2643586.0,-4670.0,-15075000.0,1277032.0,86985,490899.0,-1285542.0,-855374.0,-76342.0,833090,83003000.0,-75000.0,86985.0,86985.0,81422,51735941,66575454,66689944,108927,-183878.0,114490,114490,14954003,14267358.0,86985,195912.0,3185000.0,23427000.0,91848000.0,2428000.0
CLH,2019-12-31,298375000.0,214744000.0,1554116000.0,701064000.0,325734000.0,137000000.0,1400908000.0,1734433000.0,-210051000.0,19000.0,720100000.0,371991000.0,29484000.0,-210051000.0,525013000.0,409338000.0,834894000.0,21746000.0,558000.0,4108904000.0,153220000.0,1364000.0,1269813000.0,2839091000.0,644412000.0,419066000.0,424200000.0,627681.0,382000.0,-216324000.0,21879000.0,-12780000.0,-33271000.0,-15869000.0,-430168.0,7346000.0,300725000.0,413192000.0,3573000.0,-28819000.0,145484000.0,97740000,31026000.0,-53425000.0,-11826000.0,-217856000.0,7153000,83003000.0,15366000.0,97740000.0,97740000.0,-75717000,2387819000,3188234000,3412190000,50499000,-82897000.0,223956000,223956000,1024371000,489554000.0,97740000,148239000.0,3185000.0,10136000.0,91848000.0,2428000.0
CLH,2018-12-31,276461000.0,199479000.0,1565021000.0,661746000.0,213692000.0,137000000.0,1202158000.0,1546830000.0,-223371000.0,19000.0,602278000.0,226507000.0,33269000.0,-223371000.0,514189000.0,401266000.0,737154000.0,18770000.0,558000.0,3738321000.0,119347000.0,1364000.0,1169756000.0,2568565000.0,655415000.0,441875000.0,424200000.0,627681.0,382000.0,-193344000.0,60534000.0,-5265000.0,-79563000.0,-26958000.0,-430168.0,7346000.0,298625000.0,373210000.0,-5446000.0,-48346000.0,-92892000.0,65636000,4175000.0,-110997000.0,-57386000.0,-349659000.0,46915000,83003000.0,-16049000.0,65636000.0,65636000.0,-89492000,2305551000,3116329000,3300303000,28846000,-84052000.0,183974000,183974000,994752000,502347000.0,65636000,94482000.0,3185000.0,9806000.0,91848000.0,2428000.0
CLH,2017-12-31,224231000.0,176012000.0,1625537000.0,564846000.0,240551000.0,137000000.0,1154056000.0,1572772000.0,-172407000.0,19000.0,503817000.0,319399000.0,32091000.0,-172407000.0,478523000.0,389014000.0,673082000.0,20445000.0,565000.0,3706570000.0,114934000.0,1364000.0,1188202000.0,2518368000.0,686962000.0,469128000.0,424200000.0,627681.0,382000.0,-167007000.0,-82710000.0,-11746000.0,-33764000.0,-5002000.0,-430168.0,7346000.0,288422000.0,285698000.0,2731000.0,-52120000.0,12402000.0,100739000,25215000.0,-72760000.0,-8940000.0,-203267000.0,-10684000,83003000.0,-37966000.0,100739000.0,100739000.0,-69086000,2062673000,2817203000,2944978000,-42050000,-87705000.0,127775000,127775000,882305000,456648000.0,100739000,58689000.0,3185000.0,9460000.0,91848000.0,2428000.0
CLH,2016-12-31,229534000.0,178428000.0,1633272000.0,532416000.0,120366000.0,137000000.0,1092871000.0,1597260000.0,-214795000.0,19000.0,504668000.0,306997000.0,27914000.0,-214795000.0,465154000.0,459739000.0,572793000.0,18914000.0,573000.0,3681920000.0,119496000.0,1364000.0,1084241000.0,2597679000.0,725670000.0,498721000.0,424200000.0,627681.0,382000.0,-219384000.0,37736000.0,-2833000.0,-15009000.0,-16080000.0,-430168.0,7346000.0,287002000.0,259624000.0,4207000.0,-25007000.0,122289000.0,-39873000,5814000.0,220235000.0,247448000.0,-361777000.0,-3503000,83003000.0,-598000.0,-39873000.0,-39873000.0,-96159000,1932857000,2650351000,2755226000,48589000,-84309000.0,104875000,104875000,822369000,420315000.0,-39873000,8716000.0,3185000.0,10177000.0,91848000.0,2428000.0
UNAM,2019-12-31,55546558.0,178428000.0,1633272000.0,4019437.0,54005927.0,84297710.0,27806889.0,9152197.0,1182866.0,3925432.0,74079156.0,5781639.0,4355737.0,1182866.0,465154000.0,1147044.0,50124790.0,15808998.0,3772669.0,130306525.0,18029420.0,1364000.0,55080325.0,75226200.0,725670000.0,4693992.0,2196815.0,627681.0,382000.0,-1100146.0,668.0,-2833000.0,-97770.0,-16080000.0,-430168.0,7346000.0,565876.0,-3163210.0,4207000.0,-2296.0,863877.0,-3115703,-2189874.0,-2296.0,247448000.0,4029383.0,1830389,83003000.0,5129529.0,-3115703.0,-3115703.0,0,27710769,34622704,31372814,-134187,-84309000.0,-3249890,-3249890,3662045,4067852.0,-3115703,-3249890.0,3185000.0,2844083.0,91848000.0,2428000.0
UNAM,2018-12-31,51971328.0,178428000.0,1633272000.0,3933068.0,55783917.0,84036137.0,23465849.0,9560820.0,-1100036.0,4375484.0,68667169.0,4917762.0,4932927.0,-1100036.0,465154000.0,1034375.0,53242601.0,9924065.0,3772857.0,125616966.0,16199031.0,1364000.0,55915422.0,69701544.0,725670000.0,3621233.0,4690954.0,627681.0,382000.0,-97134.0,224831.0,-2833000.0,2145590.0,-16080000.0,-430168.0,7346000.0,551183.0,-2130260.0,4207000.0,-216.0,-4449182.0,-3169559,1663535.0,-216.0,247448000.0,-2318706.0,-2777041,83003000.0,-2221572.0,-3169559.0,-3169559.0,0,29643275,37539588,33612796,-757233,-84309000.0,-3926792,-3926792,3969521,4592841.0,-3169559,-3926792.0,3185000.0,3303472.0,91848000.0,2428000.0
UNAM,2017-12-31,49515562.0,178428000.0,1633272000.0,6005764.0,59945337.0,85947454.0,26231297.0,10014869.0,-239896.0,3380806.0,68954606.0,9366944.0,3942367.0,-239896.0,465154000.0,1398815.0,56412361.0,9010811.0,3772872.0,130298758.0,18976072.0,1364000.0,59945337.0,70353421.0,725670000.0,4162771.0,1847778.0,627681.0,382000.0,-249536.0,-637012.0,-2833000.0,-318566.0,-16080000.0,-430168.0,7346000.0,517199.0,-7022232.0,4207000.0,-216.0,-13236038.0,-8724984,3592060.0,-216.0,247448000.0,-6213806.0,-622723,83003000.0,-5964270.0,-8724984.0,-8724984.0,0,37120824,46671703,36791482,-1155237,-84309000.0,-9880221,-9880221,-329342,5843714.0,-8724984,-9880221.0,3185000.0,3707165.0,91848000.0,2428000.0
UNAM,2016-12-31,47670713.0,178428000.0,1633272000.0,6008083.0,68737463.0,80383925.0,39676695.0,10113355.0,7975.0,1177346.0,67788230.0,122586.0,3446754.0,7975.0,465154000.0,1527335.0,65137345.0,23341423.0,3761320.0,138222205.0,19598795.0,1364000.0,68906640.0,69315565.0,725670000.0,4601476.0,10204603.0,627681.0,382000.0,-545392.0,14100.0,-2833000.0,-608556.0,-16080000.0,-430168.0,7346000.0,483580.0,-1409242.0,4207000.0,-89582.0,5237706.0,-1404277,-1115903.0,-89582.0,247448000.0,6736530.0,1307287,83003000.0,7281922.0,-1404277.0,-1404277.0,0,29883572,37381962,35267724,-709961,-84309000.0,-2114238,-2114238,5384152,4926652.0,-1404277,-2114238.0,3185000.0,2571738.0,91848000.0,2428000.0
NVIV,2019-12-31,942000.0,178428000.0,1633272000.0,6008083.0,5557000.0,80383925.0,6783000.0,1284000.0,7975.0,1177346.0,2663000.0,6602000.0,1232000.0,7975.0,465154000.0,59000.0,-219160000.0,124000.0,2000.0,9325000.0,19598795.0,1364000.0,5583000.0,3742000.0,224741000.0,26000.0,10204603.0,627681.0,382000.0,-12000.0,935000.0,-2833000.0,-608556.0,-16080000.0,-430168.0,7346000.0,322000.0,-10314000.0,4207000.0,-89582.0,-10058000.0,-11830000,132000.0,268000.0,-100000.0,-12000.0,127000,368000.0,7281922.0,-11830000.0,-11830000.0,-333000,0,11497000,0,0,-1000.0,-11497000,-11497000,0,5895000.0,-11830000,-11830000.0,5602000.0,2571738.0,91848000.0,2428000.0
NVIV,2018-12-31,815000.0,178428000.0,1633272000.0,6008083.0,16067000.0,80383925.0,17125000.0,100000.0,7975.0,1177346.0,2205000.0,16660000.0,1108000.0,7975.0,465154000.0,61000.0,-207330000.0,294000.0,1000.0,18377000.0,19598795.0,1364000.0,16111000.0,2266000.0,223440000.0,44000.0,10204603.0,627681.0,382000.0,-65000.0,12237000.0,-2833000.0,-608556.0,-16080000.0,-430168.0,7346000.0,91000.0,-12312000.0,4207000.0,-89582.0,3503000.0,-23423000,-1044000.0,15880000.0,-752000.0,-65000.0,-173000,16646000.0,7281922.0,-23423000.0,-23423000.0,-10656000,0,12767000,0,0,-43000.0,-12767000,-12767000,0,7836000.0,-23423000,-23423000.0,4931000.0,2571738.0,91848000.0,2428000.0
NVIV,2017-12-31,988000.0,178428000.0,1633272000.0,6008083.0,10049000.0,80383925.0,13806000.0,157000.0,7975.0,1177346.0,3112000.0,12910000.0,21000.0,7975.0,465154000.0,423000.0,-183907000.0,361000.0,1000.0,14045000.0,19598795.0,1364000.0,10110000.0,3935000.0,194016000.0,61000.0,10204603.0,627681.0,382000.0,-65000.0,6602000.0,-2833000.0,-608556.0,-16080000.0,-430168.0,7346000.0,395000.0,-19683000.0,4207000.0,-89582.0,-8554000.0,-26745000,88000.0,-383000.0,-423000.0,11512000.0,-23000,80000.0,7281922.0,-26745000.0,-26745000.0,-3050000,0,23695000,0,0,-71000.0,-23695000,-23695000,0,13322000.0,-26745000,-26745000.0,10373000.0,2571738.0,91848000.0,2428000.0
NVIV,2016-12-31,1011000.0,178428000.0,1633272000.0,6008083.0,28871000.0,80383925.0,33853000.0,510000.0,7975.0,1177346.0,4848000.0,21464000.0,343000.0,7975.0,465154000.0,135000.0,-157007000.0,361000.0,1000.0,34784000.0,19598795.0,1364000.0,28949000.0,5835000.0,185955000.0,78000.0,10204603.0,627681.0,382000.0,-107000.0,4781000.0,-2833000.0,-608556.0,-16080000.0,-430168.0,7346000.0,548000.0,-16740000.0,4207000.0,-89582.0,6544000.0,-23438000,880000.0,29792000.0,-395000.0,-6508000.0,489000,30187000.0,7281922.0,-23438000.0,-23438000.0,625000,0,24063000,0,0,-155000.0,-24063000,-24063000,0,11506000.0,-23438000,-23438000.0,12557000.0,2571738.0,91848000.0,2428000.0
BHR,2019-12-31,93848000.0,2794000.0,1058486000.0,35876000.0,364232000.0,1899000.0,174993000.0,1564018000.0,7975.0,1177346.0,113349000.0,71995000.0,13018000.0,7975.0,465154000.0,17508000.0,-150629000.0,64274000.0,329000.0,1758947000.0,11899000.0,1364000.0,369251000.0,1247203000.0,519551000.0,5019000.0,10204603.0,627681.0,35557000.0,-107000.0,-8450000.0,-7208000.0,-5788000.0,-16080000.0,-33409000.0,11020000.0,70763000.0,66262000.0,4207000.0,-384000.0,-128105000.0,371000,-9018000.0,32058000.0,72414000.0,-226425000.0,13394000,30187000.0,265000.0,-10437000.0,1196000.0,-17484000,347097000,447671000,468115000,1764000,-55154000.0,20444000,20444000,121018000,30462000.0,371000,2960000.0,12557000.0,2571738.0,35557000.0,2428000.0
BHR,2018-12-31,63809000.0,1862000.0,985873000.0,17666000.0,369782000.0,11880000.0,283197000.0,1299901000.0,7975.0,1177346.0,78488000.0,182578000.0,13831000.0,7975.0,465154000.0,29033000.0,-115410000.0,80922000.0,325000.0,1636487000.0,10454000.0,1364000.0,397460000.0,1093394000.0,512545000.0,27678000.0,10204603.0,627681.0,39494000.0,-107000.0,3364000.0,-12515000.0,5249000.0,-16080000.0,-30328000.0,32364000.0,57577000.0,70733000.0,4207000.0,-323000.0,73146000.0,1320000,2957000.0,169237000.0,174449000.0,-166824000.0,-8172000,30187000.0,-2000000.0,-6085000.0,2585000.0,-27696000,294859000,379251000,411964000,2432000,-53831000.0,32713000,32713000,117105000,27009000.0,1320000,5017000.0,12557000.0,2571738.0,39494000.0,2428000.0
BHR,2017-12-31,55689000.0,1425000.0,820959000.0,35846000.0,358760000.0,18124000.0,227226000.0,1145842000.0,7975.0,1177346.0,68361000.0,137522000.0,10082000.0,7975.0,465154000.0,5197000.0,-88807000.0,52299000.0,321000.0,1423819000.0,10969000.0,1364000.0,381305000.0,894517000.0,469791000.0,22545000.0,10204603.0,627681.0,41874000.0,-107000.0,-26670000.0,-14350000.0,6901000.0,-16080000.0,-27101000.0,11918000.0,52442000.0,70608000.0,4207000.0,-395000.0,20697000.0,23022000,5354000.0,124031000.0,59272000.0,-173942000.0,782000,30187000.0,2289000.0,15822000.0,28324000.0,-13008000,296211000,369153000,409963000,-522000,-42811000.0,40810000,40810000,113752000,20680000.0,23022000,27802000.0,12557000.0,2571738.0,41874000.0,2428000.0
BHR,2016-12-31,44292000.0,1479000.0,764616000.0,36624000.0,285950000.0,8407000.0,207943000.0,1014532000.0,7975.0,1177346.0,58387000.0,126790000.0,3269000.0,7975.0,465154000.0,5057000.0,-93254000.0,41959000.0,260000.0,1256997000.0,6510000.0,1364000.0,308796000.0,828060000.0,401790000.0,22846000.0,10204603.0,627681.0,54181000.0,-107000.0,-12510000.0,-10461000.0,-5617000.0,-16080000.0,-16879000.0,691000.0,46004000.0,58607000.0,4207000.0,-39228000.0,26471000.0,19316000,2373000.0,-135625000.0,-73268000.0,103489000.0,3277000,30187000.0,43489000.0,15192000.0,24320000.0,-18660000,280478000,358716000,403270000,1574000,-43476000.0,44554000,44554000,122792000,32341000.0,19316000,25894000.0,12557000.0,2571738.0,54181000.0,2428000.0
BC,2019-12-31,393500000.0,824500000.0,1068000000.0,321200000.0,302400000.0,29500000.0,1525800000.0,879600000.0,-53400000.0,118700000.0,944400000.0,320300000.0,131000000.0,-1076500000.0,415000000.0,181000000.0,1931300000.0,26400000.0,76900000.0,3564400000.0,166900000.0,1364000.0,1300900000.0,2263500000.0,369200000.0,583500000.0,800000.0,41300000.0,54181000.0,-232600000.0,507300000.0,-700000.0,41400000.0,-50500000.0,-73400000.0,481700000.0,138700000.0,434200000.0,400000.0,-412100000.0,28500000.0,-131000000,-39000000.0,-600800000.0,-117400000.0,194700000.0,-32700000,2800000.0,2400000.0,-131000000.0,30400000.0,-383800000,2950300000,3613900000,4108400000,80300000,-76000000.0,494500000,494500000,1158100000,542000000.0,-131000000,110700000.0,121600000.0,2571738.0,54181000.0,-161400000.0
BC,2018-12-31,458200000.0,774000000.0,1181300000.0,348200000.0,619500000.0,32600000.0,1880100000.0,694500000.0,-363100000.0,97800000.0,1256600000.0,294400000.0,721200000.0,-1001100000.0,377300000.0,271000000.0,2135700000.0,412200000.0,76900000.0,4291500000.0,409000000.0,1364000.0,1582600000.0,2708900000.0,371100000.0,585800000.0,800000.0,41400000.0,54181000.0,-180200000.0,-9800000.0,-6500000.0,-30200000.0,-82400000.0,-67800000.0,-9100000.0,124000000.0,337000000.0,-5000000.0,-87500000.0,-154800000.0,265300000,8700000.0,620500000.0,780900000.0,-1107300000.0,61400000,1400000.0,-8800000.0,265300000.0,253400000.0,-194400000,2984800000,3615800000,4120900000,57300000,-46000000.0,505100000,505100000,1136100000,509500000.0,265300000,310700000.0,121500000.0,2571738.0,54181000.0,11900000.0
BC,2017-12-31,420500000.0,827700000.0,432100000.0,481800000.0,908500000.0,25800000.0,1846700000.0,706000000.0,-359800000.0,165600000.0,1035100000.0,448800000.0,205300000.0,-935200000.0,425300000.0,408100000.0,1966800000.0,16100000.0,76900000.0,3358200000.0,239500000.0,1364000.0,1482900000.0,1875300000.0,374400000.0,149100000.0,800000.0,1800000.0,54181000.0,-178000000.0,189300000.0,-1500000.0,-30700000.0,-29900000.0,-60600000.0,-25100000.0,87100000.0,400300000.0,6900000.0,-144800000.0,24600000.0,146400000,16400000.0,-203700000.0,-3000000.0,-178900000.0,21700000,6200000.0,31800000.0,146400000.0,101300000.0,-168600000,2841200000,3420700000,3802200000,111600000,-26400000.0,381500000,381500000,961000000,467900000.0,146400000,212900000.0,111600000.0,2571738.0,54181000.0,45100000.0
